VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,1386,George Dickel No 8 Bourbon,14.59,21.99,750.0,1822,26582.980000000003,327.0,7017.73,5479.45,257.85,257032.07,-19565.250000000004,-278.79741739850357,0.17947310647639955,0.263993352137345
6785,PALM BAY INTERNATIONAL INC,5808,Los Amantes Reposado Mezcal,38.12,52.99,750.0,697,26569.64,115.0,5955.85,5240.99,90.74000000000001,13605.41,-20613.79,-346.1099591158273,0.1649928263988522,0.22415998109120036
6785,PALM BAY INTERNATIONAL INC,33988,Cavit Chardonnay Trentino,6.49,9.99,1500.0,4091,26550.59,780.0,8455.72,4388.29,174.3,13605.41,-18094.870000000003,-213.99561480276077,0.19066242972378392,0.3184757852838675
9165,ULTRA BEVERAGE COMPANY LLP,8482,Cabot Trail Cana Cream Maple,14.28,19.99,750.0,1858,26532.24,378.0,7168.219999999999,5053.339999999999,297.97,68054.7,-19364.020000000004,-270.13707726604383,0.20344456404736275,0.2701701778666256
1590,DIAGEO CHATEAU ESTATE WINES,44234,A by Acacia Pnt Nr Cal,9.45,13.99,750.0,2798,26441.100000000002,396.0,5991.04,3283.81,43.95,7259.75,-20450.06,-341.34407381689994,0.14152966404574696,0.22658058855342628
4425,MARTIGNETTI COMPANIES,21129,St Supery Svgn Bl Napa,11.56,17.99,750.0,2287,26437.72,395.0,7240.049999999999,4169.73,43.86,144929.24,-19197.670000000002,-265.15935663427746,0.17271534761696547,0.27385304027730073
1587,VINEYARD BRANDS INC,26236,Marques de Caceres Rose,4.76,8.99,750.0,5554,26437.04,828.0,7044.57,3644.34,92.06,6070.09,-19392.47,-275.28252256702683,0.14908174288800866,0.26646591297664185
9165,ULTRA BEVERAGE COMPANY LLP,680,Midnight Moon Strawberry,13.86,18.99,750.0,1907,26431.02,382.0,7636.179999999999,6756.62,301.45,68054.7,-18794.84,-246.12882357409075,0.20031463030938648,0.2889097734404499
1392,CONSTELLATION BRANDS INC,33682,R Mondavi Pvt Slctn Cab Sv,10.88,17.99,1500.0,2429,26427.52,470.0,8641.3,5560.99,104.9,79528.99,-17786.22,-205.82805827826834,0.19349526554137506,0.3269811166541544
9625,WESTERN SPIRITS BEVERAGE CO,4053,Bird Dog Strawberry Whiskey,14.39,17.99,750.0,1836,26420.04,212.0,2940.88,2260.37,167.14000000000001,1933.19,-23479.16,-798.3719158891215,0.11546840958605664,0.11131247341033548
12546,JIM BEAM BRANDS COMPANY,7951,Auchentoshan Three Wood,51.09,69.99,750.0,517,26413.530000000002,34.0,2391.66,2249.68,26.84,123880.97,-24021.870000000003,-1004.4015453701614,0.06576402321083172,0.09054677659517678
12546,JIM BEAM BRANDS COMPANY,3737,Pinnacle Blueberry Vodka,12.4,15.99,1750.0,2130,26412.0,412.0,6587.88,4189.38,757.23,123880.97,-19824.12,-300.91804950909847,0.19342723004694837,0.24942753293957293
8892,TRINCHERO FAMILY ESTATES,25522,Sutter Home Clsc Cab Svgn,4.1,5.99,187.0,6439,26399.9,1205.0,7217.95,3989.34,34.95,11595.97,-19181.95,-265.7534341468145,0.18714086038204691,0.2734082326069417
11567,CAMPARI AMERICA,3375,Skyy Infusions Cranberry,12.59,15.99,750.0,2096,26388.640000000003,348.0,3902.52,2955.36,274.32,20964.81,-22486.120000000003,-576.1948689564692,0.16603053435114504,0.14788636322296259
7153,PINE STATE TRADING CO,20731,Villa Jolanda Strwby Moscato,5.95,8.99,750.0,4431,26364.45,888.0,9105.12,5231.900000000001,98.68,15884.82,-17259.33,-189.55631556750487,0.2004062288422478,0.3453559622901293
3252,E & J GALLO WINERY,8036,Livingston Chablis Cal,8.27,11.99,3000.0,3187,26356.489999999998,589.0,7062.11,4172.52,265.05,61966.91,-19294.379999999997,-273.2098480482462,0.18481330404769375,0.2679457697136455
1485,CASTLE BRANDS CORP.,4062,Goslings Dark'N Stormy RTD,5.83,7.99,250.0,4516,26328.28,853.0,6985.47,4267.82,222.54000000000002,8497.59,-19342.809999999998,-276.90062372324263,0.18888396811337466,0.26532192760028384
9552,M S WALKER INC,6156,Cinnabon Cinnamon Liqueur,16.79,21.99,750.0,1567,26309.93,259.0,5215.41,3872.0699999999997,204.15,55551.82,-21094.52,-404.4652290040476,0.1652839821314614,0.19822971782897178
1189,BULLY BOY DISTILLERS,3298,Bully Boy Boston Rum,22.89,29.99,750.0,1148,26277.72,146.0,3940.54,3508.7,115.22,609.39,-22337.18,-566.8558116400291,0.12717770034843207,0.1499574544519083
4848,LAIRD & CO,4779,Molletto Grappa di Barbera,21.59,26.99,750.0,1217,26275.03,205.0,5902.95,4207.53,161.62,1043.69,-20372.079999999998,-345.11693305889423,0.1684470008216927,0.22466006699136024
8004,SAZERAC CO INC,809,Southern Comfort,13.13,17.99,1000.0,1999,26246.87,458.0,8519.42,3813.9799999999996,480.9,50293.62,-17727.449999999997,-208.0828272347178,0.22911455727863933,0.3245880365925537
10000,MAJESTIC FINE WINES,23464,Kendall Jackson Pnt Gris VR,7.23,10.99,750.0,3628,26230.440000000002,567.0,6481.33,3491.9700000000003,63.07,17587.59,-19749.11,-304.707675739393,0.15628445424476295,0.24709192830924678
7153,PINE STATE TRADING CO,20729,Villa Jolanda Peach Moscato,5.99,8.99,750.0,4377,26218.23,749.0,7612.51,4132.95,83.35000000000001,15884.82,-18605.72,-244.40979387876013,0.1711217729038154,0.2903517895754214
3252,E & J GALLO WINERY,27103,Apothic Inferno,8.49,12.99,750.0,3084,26183.16,660.0,8573.4,1584.78,74.06,61966.91,-17609.760000000002,-205.3999580096578,0.2140077821011673,0.32743946872722773
653,STATE WINE & SPIRITS,23253,Summers Cab Svgn Rsv,13.07,19.99,750.0,2002,26166.14,614.0,12273.859999999999,5697.15,68.38,8014.9800000000005,-13892.28,-113.18590891536975,0.3066933066933067,0.4690741546135578
17035,PERNOD RICARD USA,311,The Glenlivet 12 Yr Gift Pk,32.8,46.99,750.0,797,26141.6,160.0,6967.400000000001,5017.85,126.13000000000001,123780.22,-19174.199999999997,-275.198782903235,0.20075282308657466,0.2665253848272486
2000,SOUTHERN WINE & SPIRITS NE,41787,Ferrari-Carano Cab Svgn Alex,21.08,30.99,750.0,1240,26139.2,228.0,6902.72,4685.44,25.25,19016.59,-19236.48,-278.6797088683881,0.18387096774193548,0.2640754116422844
2242,DELICATO VINEYARDS INC,21201,Bota Box Pnt Nr,11.4,17.99,3000.0,2292,26128.800000000003,435.0,8035.65,6044.73,195.75,7982.65,-18093.15,-225.16100128801037,0.18979057591623036,0.30753995591071914
10754,PERFECTA WINES,18865,Mirafiore Barolo,23.22,35.99,750.0,1125,26122.5,184.0,6996.16,5032.68,20.38,28720.52,-19126.34,-273.3833988931071,0.16355555555555557,0.2678212269116662
10754,PERFECTA WINES,2208,WhistlePig 10 Yr Old Rye,53.95,74.99,750.0,484,26111.8,263.0,19267.37,10748.55,207.24,28720.52,-6844.43,-35.52342639394998,0.5433884297520661,0.73787980912844
8892,TRINCHERO FAMILY ESTATES,15356,Seaglass Pnt Nr,6.45,9.99,750.0,4046,26096.7,812.0,8111.88,3576.42,90.43,11595.97,-17984.82,-221.7096406751579,0.20069204152249134,0.31083930152088196
8004,SAZERAC CO INC,5298,Southern Comfort 100 Proof,12.77,16.99,750.0,2043,26089.11,480.0,8437.199999999999,7073.98,378.59000000000003,50293.62,-17651.910000000003,-209.2152609870574,0.23494860499265785,0.32339930338750533
1128,BROWN-FORMAN CORP,1343,Jack Daniels Sinatra Select,122.96,165.99,1000.0,212,26067.52,34.0,5643.66,4647.72,35.7,68601.68,-20423.86,-361.89033357785553,0.16037735849056603,0.2165016081314985
3252,E & J GALLO WINERY,46060,Martin Codax Albarino,8.49,13.99,750.0,3068,26047.32,577.0,7992.2300000000005,4271.92,64.16,61966.91,-18055.09,-225.90803818208434,0.18807040417209908,0.30683502179878774
10754,PERFECTA WINES,15875,Ranga Ranga Svgn Bl,7.18,11.99,750.0,3627,26041.86,628.0,7600.72,3616.0,69.99000000000001,28720.52,-18441.14,-242.62359355429487,0.1731458505652054,0.29186548119066763
17035,PERNOD RICARD USA,5168,Kahlua French Vanilla,13.66,18.99,750.0,1906,26035.96,459.0,8750.41,7611.009999999999,362.12,123780.22,-17285.55,-197.53988670245167,0.24081846799580273,0.336089393285287
8004,SAZERAC CO INC,5628,Baja Rosa Strawberry Liqueur,7.24,9.99,750.0,3596,26035.039999999997,736.0,7568.64,5363.82,579.92,50293.62,-18466.399999999998,-243.98570945374595,0.20467185761957732,0.2907097511661208
17035,PERNOD RICARD USA,3235,Absolut Berri Acai,12.4,16.99,750.0,2098,26015.2,384.0,6759.16,5158.08,302.66,123780.22,-19256.04,-284.8880630137473,0.18303145853193517,0.25981579999384974
9815,WINE GROUP INC,43292,Fish Eye Pnt Grigio,6.49,10.99,1500.0,4006,25998.94,731.0,7487.6900000000005,3993.12,163.47,27100.41,-18511.25,-247.2224410999921,0.18247628557164253,0.287999818454137
4425,MARTIGNETTI COMPANIES,17432,Predator Old Vine Znfdl Lodi,10.34,15.99,750.0,2514,25994.76,422.0,6589.78,3769.59,46.870000000000005,144929.24,-19404.98,-294.47083210668643,0.16785998408910102,0.25350416776304147
4425,MARTIGNETTI COMPANIES,25510,K Volk Pnt Nr San Benito,13.01,18.99,750.0,1997,25980.97,379.0,7197.21,3532.14,42.24,144929.24,-18783.760000000002,-260.9866878971157,0.1897846770155233,0.27701852548230493
8004,SAZERAC CO INC,2246,Speyburn Brandan Orach,13.96,18.99,750.0,1860,25965.600000000002,374.0,7261.259999999999,5731.049999999999,294.95,50293.62,-18704.340000000004,-257.59083134332064,0.2010752688172043,0.2796492282096312
9165,ULTRA BEVERAGE COMPANY LLP,5740,Sweet Revenge,14.05,19.99,750.0,1848,25964.399999999998,378.0,7216.219999999999,6108.8099999999995,298.13,68054.7,-18748.18,-259.8061034724551,0.20454545454545456,0.2779274699203525
1655,FABRIZIA SPIRITS LLC,3542,Vera Limon Vodka,17.59,21.99,750.0,1475,25945.25,210.0,3631.8999999999996,2743.43,165.56,1824.89,-22313.35,-614.3712657286819,0.1423728813559322,0.13998323392528497
8352,LUXCO INC,7279,Yago Sant'Gria Red,4.63,8.99,1500.0,5602,25937.260000000002,1077.0,9003.23,5636.29,240.36,10261.6,-16934.030000000002,-188.08838605700402,0.19225276686897536,0.34711569379340756
7245,PROXIMO SPIRITS INC.,7353,1800 Ultimate Peach Margrita,12.02,19.99,1750.0,2156,25915.120000000003,377.0,7126.23,5973.839999999999,693.23,38994.78,-18788.890000000003,-263.6582035662616,0.174860853432282,0.2749834845449297
8673,STE MICHELLE WINE ESTATES,14972,Nicolas Feuillatte Brut,21.47,32.99,750.0,1207,25914.289999999997,186.0,6115.14,2733.17,20.7,15919.7,-19799.149999999998,-323.77263644004876,0.15410107705053852,0.23597559493237133
1392,CONSTELLATION BRANDS INC,35103,Ruffino Chianti Superiore,6.7,9.99,750.0,3865,25895.5,636.0,6541.64,3686.4300000000003,70.63,79528.99,-19353.86,-295.85639075216613,0.16455368693402328,0.25261686393388816
12546,JIM BEAM BRANDS COMPANY,2564,Glen Garioch 12 Yr Old,47.68,61.99,750.0,543,25890.239999999998,88.0,5281.12,3601.4,69.42,123880.97,-20609.12,-390.24146393189324,0.16206261510128914,0.20398111411867947
4425,MARTIGNETTI COMPANIES,25419,Kunde Chard Sonoma Valley,9.33,14.99,750.0,2774,25881.42,508.0,8347.92,4220.44,56.46,144929.24,-17533.5,-210.03435586349656,0.18312905551550107,0.3225448990047687
4425,MARTIGNETTI COMPANIES,24995,Roth Est Svgn Bl Alex Vly,5.47,7.99,750.0,4731,25878.57,887.0,7108.13,2106.37,99.29,144929.24,-18770.44,-264.0700156018531,0.1874867892623124,0.27467244132886787
9625,WESTERN SPIRITS BEVERAGE CO,2525,Bird Dog Kentucky Whiskey,12.94,17.99,750.0,1999,25867.06,240.0,3279.6,2527.16,189.20000000000002,1933.19,-22587.460000000003,-688.7260641541652,0.12006003001500751,0.12678673185124245
6785,PALM BAY INTERNATIONAL INC,25373,Sella & Mosca RSV Cannonau,7.74,11.99,750.0,3340,25851.6,642.0,8205.58,3561.23,71.61,13605.41,-17646.019999999997,-215.04902761291703,0.19221556886227545,0.31741091460489873
3960,DIAGEO NORTH AMERICA INC,2054,Johnnie Walker Select Casks,34.64,43.99,750.0,746,25841.44,185.0,8138.150000000001,6158.6,145.89000000000001,257032.07,-17703.289999999997,-217.53457481122857,0.2479892761394102,0.31492633537449927
1128,BROWN-FORMAN CORP,1906,Jack Daniels Tenn Fire VAP,19.69,25.99,750.0,1312,25833.28,221.0,5083.79,3359.54,174.0,68601.68,-20749.489999999998,-408.15002193245584,0.16844512195121952,0.1967922772485724
1590,DIAGEO CHATEAU ESTATE WINES,25211,Ch de Carles Brdx,8.49,12.99,750.0,3040,25809.6,521.0,6767.79,2013.45,58.35,7259.75,-19041.809999999998,-281.35935068907276,0.1713815789473684,0.2622198716756556
3960,DIAGEO NORTH AMERICA INC,4113,Capt Morgan White,0.74,0.99,50.0,34864,25799.36,6409.0,6344.91,1480.05,334.94,257032.07,-19454.45,-306.61506624995474,0.18382859109683342,0.2459328448457636
12546,JIM BEAM BRANDS COMPANY,5667,Skinnygirl Spicy Lime RTD,7.4,9.99,750.0,3480,25752.0,711.0,7684.89,4432.89,560.05,123880.97,-18067.11,-235.09913609693828,0.2043103448275862,0.29841915191053126
3960,DIAGEO NORTH AMERICA INC,1001,Bailey's 50mL 4 Pack,4.28,5.99,50.0,6013,25735.64,1054.0,6313.46,2851.2400000000002,54.34,257032.07,-19422.18,-307.63131468323235,0.17528687843006818,0.24531972004581973
9552,M S WALKER INC,18551,Antigal Uno Malbec Mendoza,10.2,14.99,750.0,2523,25734.600000000002,382.0,5958.18,3557.73,42.44,55551.82,-19776.420000000002,-331.9204857859279,0.1514070550931431,0.23152409596418827
9815,WINE GROUP INC,31349,Big House Red Cal,4.72,7.99,750.0,5451,25728.72,936.0,6900.64,3898.7200000000003,103.95,27100.41,-18828.08,-272.8454172366621,0.1717116125481563,0.26820766831773984
4425,MARTIGNETTI COMPANIES,2245,DUKE Kentucky Bourbon,26.66,36.99,750.0,965,25726.9,179.0,7007.21,5502.59,141.22,144929.24,-18719.690000000002,-267.14897940835226,0.18549222797927462,0.27236899898549766
480,BACARDI USA INC,2622,Dewars Scratch Cask Scotch,18.65,26.99,750.0,1379,25718.350000000002,194.0,5003.0599999999995,3988.4599999999996,153.0,89286.27,-20715.29,-414.0523999312421,0.1406816533720087,0.19453269747087193
3960,DIAGEO NORTH AMERICA INC,4351,Capt Morgan Black Spiced Rum,15.5,22.99,750.0,1658,25699.0,365.0,8058.349999999999,6920.879999999999,288.01,257032.07,-17640.65,-218.91143968678458,0.22014475271411338,0.31356667574613795
3960,DIAGEO NORTH AMERICA INC,4299,Capt Morgan White Grapefruit,9.77,14.99,750.0,2628,25675.56,620.0,8145.8,3553.32,488.58,257032.07,-17529.760000000002,-215.1999803579759,0.2359208523592085,0.3172589030190578
8112,MOET HENNESSY USA INC,1336,Gr Marnier Cordon Rouge VAP,19.42,26.99,750.0,1322,25673.239999999998,256.0,7577.44,5587.11,201.72,48347.26,-18095.8,-238.8115247365865,0.19364599092284418,0.2951493461674491
3960,DIAGEO NORTH AMERICA INC,1532,Crown Royal Honey Limited,17.03,22.99,750.0,1507,25664.21,243.0,5680.57,2242.04,191.38,257032.07,-19983.64,-351.78934508332793,0.1612475116124751,0.22134209469140098
12546,JIM BEAM BRANDS COMPANY,1836,Tyrconnell Irish Whiskey,21.73,29.99,750.0,1180,25641.399999999998,176.0,5493.24,4848.45,138.87,123880.97,-20148.159999999996,-366.7809889973858,0.14915254237288136,0.21423323219480997
3252,E & J GALLO WINERY,34430,Frei Bros RSV Pnt Nr RRV,15.06,21.99,750.0,1702,25632.12,292.0,6139.08,3708.2299999999996,32.410000000000004,61966.91,-19493.04,-317.5237983541508,0.17156286721504113,0.23950730567740788
7239,REMY COINTREAU USA INC,2333,Bruichladdich Scotish Barley,39.05,54.99,750.0,656,25616.800000000003,139.0,7003.610000000001,5323.9400000000005,109.65,16978.67,-18613.190000000002,-265.76565514070603,0.21189024390243902,0.2733990974672871
12546,JIM BEAM BRANDS COMPANY,1832,Laphroaig Lore,94.15,128.99,750.0,272,25608.8,33.0,4256.67,3998.6900000000005,26.05,123880.97,-21352.129999999997,-501.61581705887454,0.1213235294117647,0.1662190340820343
10754,PERFECTA WINES,26442,Fortant Heritage Lang Rouge,10.8,15.99,750.0,2371,25606.8,237.0,3789.63,1790.88,26.43,28720.52,-21817.17,-575.7071270810078,0.09995782370307887,0.14799311120483621
7239,REMY COINTREAU USA INC,5107,St Remy XO Napoleon Brandy,10.14,13.99,750.0,2525,25603.5,441.0,6682.59,4115.29,347.4,16978.67,-18920.91,-283.1373763765247,0.17465346534653464,0.2610029878727518
9815,WINE GROUP INC,8110,Tribuno Dry Vermouth,6.56,8.99,1500.0,3899,25577.44,696.0,6257.04,4602.88,1094.14,27100.41,-19320.399999999998,-308.77859179420295,0.17850730956655553,0.24463120625050827
1392,CONSTELLATION BRANDS INC,8847,J Roget Extra Dry,3.97,5.99,750.0,6442,25574.74,1233.0,7385.67,1791.01,138.25,79528.99,-18189.07,-246.27515174655787,0.19140018627755356,0.2887876866001375
4425,MARTIGNETTI COMPANIES,15233,Flowers Chard Sonoma Cst,29.21,49.99,750.0,875,25558.75,107.0,4958.93,2724.42,11.91,144929.24,-20599.82,-415.408565960802,0.12228571428571429,0.19402083435222772
1392,CONSTELLATION BRANDS INC,8475,J Roget Extra Dry,1.23,1.79,187.0,20766,25542.18,3172.0,5677.88,835.9300000000001,89.25,79528.99,-19864.3,-349.85417092295006,0.15274968698834634,0.22229425992613003
9165,ULTRA BEVERAGE COMPANY LLP,10051,Joseph Phelps Cab Svgn Napa,38.7,59.99,750.0,660,25542.0,123.0,7706.77,4939.21,13.610000000000001,68054.7,-17835.23,-231.42289182108718,0.18636363636363637,0.3017293085897737
1128,BROWN-FORMAN CORP,1132,Jack Daniels Honey & Fire Pk,18.56,25.99,375.0,1374,25501.44,148.0,3846.52,2547.02,58.04,68601.68,-21654.92,-562.9743248442747,0.10771470160116449,0.1508354038046479
8673,STE MICHELLE WINE ESTATES,13052,Ch Ste Michelle Gewurz Colum,5.47,8.49,750.0,4660,25490.2,803.0,6652.97,3720.58,89.24000000000001,15919.7,-18837.23,-283.1401614617231,0.1723175965665236,0.2610010906152168
17033,SEA BREEZE CELLARS LLC,36284,Gruet Brut New Mexico,7.89,14.99,750.0,3227,25461.030000000002,577.0,9287.23,4104.49,64.32000000000001,549.55,-16173.800000000003,-174.15095782057733,0.17880384257824605,0.36476254102838723
12546,JIM BEAM BRANDS COMPANY,3951,Hornitos Reposado Tequila,1.83,2.49,50.0,13907,25449.81,2182.0,5433.18,2021.88,112.9,123880.97,-20016.63,-368.4146301061257,0.15689940317825554,0.2134860731769707
9165,ULTRA BEVERAGE COMPANY LLP,3764,Patron Reposado Tequila,20.76,28.99,375.0,1225,25431.0,181.0,5087.19,4396.44,70.78,68054.7,-20343.81,-399.902696773661,0.14775510204081632,0.20003892886634422
9819,TREASURY WINE ESTATES,23229,Ch St Jean Belle Terre Chard,10.34,14.99,750.0,2458,25415.72,721.0,10807.79,5351.43,80.18,14836.57,-14607.93,-135.16111989592693,0.2933279088689992,0.42524036305089924
4425,MARTIGNETTI COMPANIES,24493,Buehler Cab Svgn Napa,14.76,23.99,750.0,1721,25401.96,423.0,10114.77,5180.86,47.07,144929.24,-15287.189999999999,-151.1372972395813,0.24578733294596164,0.3981885649768758
9165,ULTRA BEVERAGE COMPANY LLP,4054,Patron XO Cafe Liqueur,9.41,14.99,375.0,2697,25378.77,444.0,5830.56,4291.74,173.96,68054.7,-19548.21,-335.27156911171477,0.1646273637374861,0.22974163050455165
12546,JIM BEAM BRANDS COMPANY,3732,Pinnacle Raspberry Vodka,11.93,15.99,1750.0,2127,25375.109999999997,400.0,6396.0,4077.4500000000003,735.15,123880.97,-18979.109999999997,-296.734052532833,0.18805829807240246,0.2520580206351815
8673,STE MICHELLE WINE ESTATES,46621,Erath Pnt Nr Estate OR,15.48,23.99,750.0,1638,25356.239999999998,267.0,6608.33,4511.179999999999,29.560000000000002,15919.7,-18747.909999999996,-283.70117715065675,0.163003663003663,0.26061947670474805
9165,ULTRA BEVERAGE COMPANY LLP,12663,Zin 91 Old Vine Znfdl CA,5.4,13.99,750.0,4692,25336.8,879.0,7092.21,2976.32,98.02,68054.7,-18244.59,-257.2483048302292,0.18734015345268543,0.2799173534147959
9552,M S WALKER INC,22515,Justin Vyds 13 Svgn Bl C Cst,8.78,12.99,750.0,2884,25321.52,469.0,6138.31,3499.32,52.120000000000005,55551.82,-19183.21,-312.5161485816128,0.16262135922330098,0.24241475235293933
17035,PERNOD RICARD USA,16179,Perrier Jouet Blason Rose,34.24,49.99,750.0,739,25303.36,106.0,5748.9400000000005,3759.32,11.77,123780.22,-19554.42,-340.13957355616856,0.14343707713125844,0.2272006563555196
17035,PERNOD RICARD USA,8369,Pernod Anise Liqueur,24.26,32.99,750.0,1043,25303.18,158.0,5504.42,4950.58,124.68,123780.22,-19798.760000000002,-359.68839587095465,0.15148609779482264,0.2175386651005921
11567,CAMPARI AMERICA,4817,Skyy Infusions TX Grapefruit,7.8,9.99,750.0,3242,25287.6,548.0,7292.52,5677.74,432.03000000000003,20964.81,-17995.079999999998,-246.76079050863075,0.16903146206045652,0.2883832392160585
7153,PINE STATE TRADING CO,42948,Root 1 Cab Svgn,6.84,9.99,750.0,3697,25287.48,724.0,8217.76,4437.07,80.45,15884.82,-17069.72,-207.71743151418391,0.19583446037327562,0.32497346512977965
17035,PERNOD RICARD USA,9147,Green Spot Irish Whiskey,36.22,49.99,750.0,697,25245.34,75.0,4176.25,3344.4,59.160000000000004,123780.22,-21069.09,-504.49781502544147,0.10760401721664276,0.16542656981446874
9165,ULTRA BEVERAGE COMPANY LLP,24826,J Phelps Insignia 2012,133.33,199.99,750.0,189,25199.37,41.0,8199.59,1999.9,4.62,68054.7,-16999.78,-207.32475648172652,0.21693121693121692,0.3253886902728124
660,SAZERAC NORTH AMERICA INC.,5606,Montezuma Blue Tequila Liqu,7.19,9.99,1750.0,3500,25165.0,602.0,6013.98,499.5,1106.08,17932.33,-19151.02,-318.441697511465,0.172,0.2389819193324061
12546,JIM BEAM BRANDS COMPANY,2204,Bowmore 25 Yr Single Malt,318.51,429.99,750.0,79,25162.29,1.0,429.99,429.99,0.79,123880.97,-24732.3,-5751.831437940416,0.012658227848101266,0.017088667207952855
4425,MARTIGNETTI COMPANIES,21576,Chalk Hill Chard,11.91,17.99,750.0,2109,25118.19,279.0,5396.21,3319.2899999999995,30.94,144929.24,-19721.98,-365.4783635180988,0.13229018492176386,0.21483275665961601
